m,d,p,rho,Fx,Fy,Fz,Tx,Ty,Tz
3,0.005,2,0.0984,-0.093176,-9.3E-05,0.227265,-0.003641,0.001462,-0.003149
3,0.005,2,0.1,-0.113856,0.010063,0.239276,-0.005841,0.005819,-0.004955
3,0.005,2,0.1017,-0.106913,0.005109,0.256614,-0.00643,0.009226,-0.004336
3,0.005,2,0.1049,-0.133145,0.002542,0.246915,-0.006112,0.011881,-0.004554
3,0.005,2,0.1064,-0.135168,0.0074,0.25353,-0.00607,0.014429,-0.005363
3,0.005,2,0.1079,-0.134963,0.005108,0.25468,-0.006856,0.01655,-0.005191
3,0.005,2,0.1109,-0.174105,-2.7E-05,0.246594,-0.006359,0.019721,-0.006654
3,0.005,2,0.1123,-0.18473,-0.011202,0.249052,-0.006378,0.021909,-0.004588
3,0.005,2,0.1137,-0.190568,-0.014865,0.236071,-0.00656,0.021735,-0.005192
3,0.005,2,0.1164,-0.223415,0.013889,0.19841,-0.004611,0.02076,-0.009108
3,0.005,2,0.1177,-0.219275,-0.002077,0.177096,-0.004395,0.019403,-0.006927
3,0.005,2,0.1202,-0.211438,-0.00206,0.185899,-0.004834,0.024055,-0.006232
3,0.005,2,0.1225,-0.207913,-7.5E-05,0.189265,-0.005214,0.026482,-0.006711
3,0.005,2,0.1236,-0.209601,-0.002033,0.175789,-0.005075,0.026105,-0.006572
3,0.005,2,0.1257,-0.209,0.003042,0.155973,-0.00432,0.025376,-0.007195
3,0.005,2,0.1276,-0.216006,0.003429,0.146399,-0.004111,0.026129,-0.007506
3,0.005,2,0.1302,-0.221611,0.000981,0.127274,-0.0037,0.026562,-0.007406
3,0.005,2,0.1323,-0.222835,-0.000358,0.106379,-0.003235,0.026361,-0.007284
3,0.005,2,0.134,-0.232021,-0.007216,0.084648,-0.003115,0.026585,-0.006724
3,0.005,2,0.1359,-0.250574,0.00539,0.03954,-0.000784,0.026768,-0.009259
3,0.005,3,0,-0.047361,0.007552,-0.00215,0.001914,0.012389,-0.000281
3,0.005,3,0.0018,-0.030019,-0.000373,0.004756,-0.000273,0.005827,-0.000931
3,0.005,3,0.0043,-0.043658,0.001931,0.004686,0.000134,0.008179,-0.000296
3,0.005,3,0.0058,-0.053694,-0.002614,-8E-06,-0.000221,0.011145,-0.003268
3,0.005,3,0.0085,-0.093673,-0.009914,0.057233,-0.003621,0.000685,-0.005966
3,0.005,3,0.0105,-0.126693,-0.010668,0.050882,-0.003624,0.007005,-0.007021
3,0.005,3,0.0126,-0.141169,-0.019331,0.080966,-0.0066,-0.001666,-0.009866
3,0.005,3,0.0138,-0.222055,0.011142,0.08326,-0.000287,0.009368,-0.004736
3,0.005,3,0.0162,-0.109278,-0.007853,0.080974,-0.003168,-0.009846,-0.005741
3,0.005,3,0.0187,-0.165027,0.020475,0.128786,-0.001122,-0.019665,0.000684
3,0.005,3,0.02,-0.181231,-0.038479,0.068371,-0.007572,0.001352,-0.016695
3,0.005,3,0.0228,-0.16569,0.010264,0.160692,-0.004414,-0.034635,-0.001918
3,0.005,3,0.0242,-0.231477,0.00525,0.172813,-0.004487,-0.032813,-0.004799
3,0.005,3,0.0257,-0.122041,0.009159,0.128167,-0.004345,-0.030631,-0.002235
3,0.005,3,0.0287,-0.126889,0.005895,0.174709,-0.005642,-0.04823,-0.00262
3,0.005,3,0.0303,-0.149689,0.011831,0.149429,-0.00398,-0.038371,-0.001915
3,0.005,3,0.0318,-0.204347,0.001895,0.222039,-0.006574,-0.060444,-0.004901
3,0.005,3,0.0351,-0.179434,0.017876,0.195874,-0.005945,-0.05608,-0.000108
3,0.005,3,0.0368,-0.2319,-0.012587,0.153864,-0.005546,-0.039361,-0.011587
3,0.005,3,0.0384,-0.232608,0.010745,0.212185,-0.006678,-0.062101,-0.004049
3,0.005,3,0.0401,-0.170895,-0.021292,0.173048,-0.005744,-0.052204,-0.011682
3,0.005,3,0.0419,-0.179927,-0.003738,0.2201,-0.007826,-0.069788,-0.007173
3,0.005,3,0.0454,-0.17057,-0.003162,0.192018,-0.006092,-0.062342,-0.005687
3,0.005,3,0.0472,-0.195251,-0.010483,0.200654,-0.007362,-0.065492,-0.010128
3,0.005,3,0.049,-0.169295,0.00243,0.236738,-0.008338,-0.079827,-0.004977
3,0.005,3,0.0508,-0.190431,0.001817,0.211706,-0.006963,-0.071792,-0.0044
3,0.005,3,0.0526,-0.15135,0.005745,0.213423,-0.007515,-0.073396,-0.003195
3,0.005,3,0.0545,-0.186814,-0.009077,0.239215,-0.007075,-0.083692,-0.008278
3,0.005,3,0.0564,-0.154919,0.006139,0.231853,-0.00832,-0.080918,-0.004141
3,0.005,3,0.0582,-0.205476,-0.011274,0.24442,-0.007224,-0.087543,-0.010685
3,0.005,3,0.0601,-0.155273,-0.015302,0.207444,-0.006313,-0.074045,-0.009337
3,0.005,3,0.062,-0.127175,-0.007612,0.210366,-0.006798,-0.074637,-0.006976
3,0.005,3,0.0639,-0.122905,0.014095,0.211326,-0.007719,-0.075303,0.000188
3,0.005,3,0.0658,-0.137902,-0.002021,0.249104,-0.008429,-0.08858,-0.006376
3,0.005,3,0.0696,-0.06296,-0.00063,0.198705,-0.006641,-0.068027,-0.002279
3,0.005,3,0.0715,-0.037313,-0.009558,0.224619,-0.013675,-0.01133,-0.007022
3,0.005,3,0.0734,-0.030115,0.009643,0.203438,-0.013496,-0.009008,-0.007541
3,0.005,3,0.0753,-0.018147,0.009602,0.206991,-0.013478,-0.008373,-0.007404
3,0.005,3,0.0772,-0.029839,-0.00311,0.18125,-0.01197,-0.008593,-0.005699
3,0.005,3,0.0791,-0.020112,0.002048,0.133646,-0.008896,-0.012268,-0.005533
3,0.005,3,0.081,-0.028469,-0.002064,0.088878,-0.00683,-0.014452,-0.005585
3,0.005,3,0.0828,-0.021333,0.015366,-0.005298,-0.005743,-0.02288,-0.00708
3,0.005,3,0.0847,-0.033191,0.028191,0.015153,-0.005073,-0.019674,-0.008459
3,0.005,3,0.0865,-0.005287,-0.007328,0.089215,-0.009282,-0.007278,-0.003703
3,0.005,3,0.0884,-0.035127,-0.024518,0.067047,-0.006174,-0.0117,-0.002782
3,0.005,3,0.0902,-0.025983,-0.011352,0.092826,-0.004263,-0.00772,-0.004212
3,0.005,3,0.092,-0.015735,-0.005068,0.148997,-0.008702,0.001019,-0.003519
3,0.005,3,0.0938,-0.030469,-0.000915,0.111417,-0.00624,-0.003978,-0.004557
3,0.005,3,0.0973,-0.024154,-0.006233,0.116298,-0.007121,0.003094,-0.003743
3,0.005,3,0.0991,-0.0289,0.010573,0.171707,-0.008871,0.008732,-0.00629
3,0.005,3,0.1008,-0.045728,0.026421,0.17911,-0.009312,0.009221,-0.007893
3,0.005,3,0.1025,-0.051255,0.011943,0.202485,-0.009596,0.0129,-0.005941
3,0.005,3,0.1041,-0.072648,-0.003826,0.216374,-0.009971,0.015044,-0.006001
3,0.005,3,0.1058,-0.064476,0.01565,0.171862,-0.007054,0.014022,-0.006813
3,0.005,3,0.109,-0.117934,0.004865,0.204192,-0.008363,0.019598,-0.007222
3,0.005,3,0.1105,-0.125443,0.003184,0.246534,-0.010173,0.022786,-0.00753
3,0.005,3,0.1121,-0.134927,-0.003046,0.212921,-0.00887,0.022836,-0.006683
3,0.005,3,0.115,-0.147903,0.02472,0.170824,-0.006126,0.021651,-0.009243
3,0.005,3,0.1165,-0.198485,0.001675,0.210296,-0.00799,0.026815,-0.008955
3,0.005,3,0.1179,-0.205918,0.012761,0.214995,-0.007392,0.02701,-0.009875
3,0.005,3,0.1206,-0.245677,0.007754,0.188143,-0.006646,0.026463,-0.010227
3,0.005,3,0.1219,-0.241253,0.004003,0.184814,-0.006047,0.027302,-0.010511
3,0.005,3,0.1244,-0.230255,0.006822,0.211946,-0.00655,0.031955,-0.009398
3,0.005,3,0.1267,-0.237042,0.00169,0.200705,-0.006009,0.031377,-0.009346
3,0.005,3,0.1278,-0.234942,-0.005801,0.21316,-0.006569,0.032826,-0.008007
3,0.005,3,0.1299,-0.255364,0.007175,0.201862,-0.005326,0.033626,-0.010018
3,0.005,3,0.1318,-0.26597,0.004833,0.196029,-0.005089,0.033818,-0.010116
3,0.005,3,0.1343,-0.284119,-0.001513,0.182963,-0.00498,0.034111,-0.009629
3,0.005,3,0.1358,-0.282963,0.001692,0.166248,-0.003676,0.0331,-0.009962
3,0.005,3,0.1382,-0.303704,0.003032,0.139663,-0.002499,0.03346,-0.010349
3,0.005,3,0.1398,-0.314384,-0.002604,0.126358,-0.002207,0.035688,-0.00963
3,0.005,4,0,-0.027688,-0.000482,-0.003455,9.4E-05,0.007995,-0.000936
3,0.005,4,0.0021,-0.045297,0.001645,-0.001172,0.000284,0.011314,-0.000919
3,0.005,4,0.0039,-0.051492,-0.005202,0.025448,-0.002267,0.005186,-0.002748
3,0.005,4,0.0061,-0.082929,-0.003657,0.03286,-0.001724,0.008814,-0.002263
3,0.005,4,0.0078,-0.151054,0.013102,0.034829,0.001246,0.02124,-0.001794
3,0.005,4,0.0107,-0.117801,0.031386,0.059724,0.003523,0.004618,0.003701
3,0.005,4,0.0118,-0.065804,-0.003487,0.040982,-0.001967,-0.00019,-0.002416
3,0.005,4,0.014,-0.123283,0.01866,0.078077,-7.6E-05,-0.002714,6.6E-05
3,0.005,4,0.0164,-0.158069,0.015468,0.119028,-0.001986,-0.012047,-0.000247
3,0.005,4,0.019,-0.140857,-0.013763,0.095174,-0.005589,-0.009556,-0.007894
3,0.005,4,0.0203,-0.168293,-0.019406,0.126786,-0.007121,-0.016999,-0.012299
3,0.005,4,0.023,-0.161281,-0.017279,0.128974,-0.006935,-0.020954,-0.011074
3,0.005,4,0.0245,-0.162731,0.007723,0.134714,-0.004289,-0.024388,-0.002829
3,0.005,4,0.0259,-0.164118,-0.014744,0.156005,-0.006237,-0.032806,-0.009215
3,0.005,4,0.0289,-0.247223,0.031575,0.218547,-0.00471,-0.047992,-4E-05
3,0.005,4,0.0305,-0.242687,0.012196,0.147433,-0.004111,-0.025813,-0.005063
3,0.005,4,0.0321,-0.181261,0.00641,0.191286,-0.004997,-0.048594,-0.003979
3,0.005,4,0.0353,-0.167111,-0.002441,0.210783,-0.008426,-0.059012,-0.006954
3,0.005,4,0.037,-0.232246,0.009602,0.152062,-0.00487,-0.035053,-0.004601
3,0.005,4,0.0387,-0.147723,-0.005666,0.194894,-0.006447,-0.057269,-0.006747
3,0.005,4,0.0404,-0.097625,-0.005941,0.168307,-0.005171,-0.051768,-0.004841
3,0.005,4,0.0421,-0.146799,0.011121,0.172741,-0.004724,-0.051356,-0.001014
3,0.005,4,0.0439,-0.179637,0.001459,0.232911,-0.007203,-0.072214,-0.005073
3,0.005,4,0.0474,-0.301988,0.000145,0.248172,-0.009299,-0.075971,-0.010728
3,0.005,4,0.0492,-0.167779,-0.011652,0.23027,-0.006946,-0.075074,-0.007812
3,0.005,4,0.051,-0.153005,0.029809,0.194455,-0.005877,-0.063597,0.004247
3,0.005,4,0.0529,-0.240195,-0.010133,0.237476,-0.008251,-0.078639,-0.012542
3,0.005,4,0.0547,-0.163493,0.024748,0.201942,-0.006027,-0.067832,0.002952
3,0.005,4,0.0566,-0.185936,0.001841,0.22397,-0.007509,-0.076744,-0.005965
3,0.005,4,0.0584,-0.13961,-0.00056,0.181425,-0.0052,-0.061893,-0.005104
3,0.005,4,0.0603,-0.189753,-0.016331,0.222106,-0.006748,-0.077532,-0.010467
3,0.005,4,0.0622,-0.113342,0.003615,0.203941,-0.006844,-0.070405,-0.002794
3,0.005,4,0.0641,-0.144225,0.004014,0.24212,-0.007138,-0.085016,-0.003449
3,0.005,4,0.066,-0.077648,0.001036,0.207884,-0.00647,-0.070932,-0.002347
3,0.005,4,0.0679,-0.073084,0.002604,0.190023,-0.00664,-0.064683,-0.002095
3,0.005,4,0.0698,-0.060965,-0.000289,0.190226,-0.006199,-0.064783,-0.001938
3,0.005,4,0.0736,-0.010732,-0.009327,0.159776,-0.015683,-0.008695,-0.006691
3,0.005,4,0.0755,-0.02445,0.000489,0.121906,-0.0135,-0.011879,-0.007725
3,0.005,4,0.0774,0.038576,-0.013412,0.100508,-0.01245,-0.006012,-0.004929
3,0.005,4,0.0793,0.010848,-0.00626,0.043274,-0.010355,-0.013077,-0.006519
3,0.005,4,0.0812,-0.021934,-0.006608,0.105449,-0.011881,-0.009583,-0.007628
3,0.005,4,0.083,-0.005265,0.000499,0.019209,-0.009168,-0.013156,-0.006847
3,0.005,4,0.0849,0.003063,-0.001698,0.086096,-0.011897,-0.006068,-0.006134
3,0.005,4,0.0867,0.002207,0.005399,0.064091,-0.010969,-0.006421,-0.006269
3,0.005,4,0.0885,-0.016203,0.011345,0.044754,-0.00955,-0.007813,-0.007963
3,0.005,4,0.0903,-0.004854,0.013004,0.06079,-0.011305,-0.003801,-0.007188
3,0.005,4,0.0921,-0.00477,-0.001098,0.070438,-0.00938,-0.000374,-0.005461
3,0.005,4,0.0939,-0.011836,-0.015368,0.083655,-0.00976,0.000518,-0.004603
3,0.005,4,0.0974,0.002966,-0.013212,0.083499,-0.009802,0.006708,-0.003792
3,0.005,4,0.0991,-0.005379,0.018595,0.082642,-0.008704,0.009644,-0.006273
3,0.005,4,0.1008,-0.011786,0.000497,0.06692,-0.0086,0.006674,-0.004753
3,0.005,4,0.1025,-0.026885,-0.008514,0.101488,-0.009168,0.013302,-0.004029
3,0.005,4,0.1041,-0.057608,-0.012303,0.176282,-0.01183,0.020197,-0.005212
3,0.005,4,0.1057,-0.065021,-0.006818,0.13551,-0.00955,0.018304,-0.005185
3,0.005,4,0.1089,-0.100819,-0.001984,0.140342,-0.009585,0.020873,-0.006402
3,0.005,4,0.1104,-0.10323,0.019589,0.15103,-0.009303,0.022893,-0.009266
3,0.005,4,0.1119,-0.137169,-0.013828,0.173033,-0.009892,0.027331,-0.00547
3,0.005,4,0.1148,-0.17628,0.010891,0.153775,-0.008542,0.02791,-0.011114
3,0.005,4,0.1162,-0.297676,-0.011277,0.153721,-0.008569,0.031278,-0.010891
3,0.005,4,0.119,-0.250971,0.005559,0.131712,-0.007453,0.028599,-0.011496
3,0.005,4,0.1203,-0.244024,0.001964,0.135721,-0.007246,0.030786,-0.009842
3,0.005,4,0.1227,-0.226771,0.012414,0.155906,-0.007166,0.033627,-0.010442
3,0.005,4,0.1239,-0.255813,-0.000173,0.155955,-0.007455,0.035556,-0.010018
3,0.005,4,0.1262,-0.259257,0.01327,0.160333,-0.0067,0.036849,-0.011329
3,0.005,4,0.1283,-0.271606,0.004103,0.150242,-0.00629,0.036674,-0.010583
3,0.005,4,0.1302,-0.286132,-0.00574,0.145567,-0.006476,0.037061,-0.009546
3,0.005,4,0.1319,-0.304236,-0.007846,0.139571,-0.006018,0.038107,-0.009865
3,0.005,4,0.1342,-0.309582,-0.005738,0.117629,-0.005159,0.037417,-0.010034
3,0.005,4,0.1361,-0.319412,-0.007721,0.105645,-0.00468,0.037738,-0.009976
3,0.005,4,0.1379,-0.330224,0.001837,0.069923,-0.002324,0.037172,-0.011396
3,0.005,5,0,-0.008802,0.002247,-0.000868,0.000639,0.002478,2.2E-05
3,0.005,5,0.0023,-0.026376,0.004671,0.014166,0.000495,0.002764,3.5E-05
3,0.005,5,0.004,-0.016772,0.004667,0.000687,0.001003,0.003624,0.000513
3,0.005,5,0.0063,-0.104285,-0.017256,0.024792,-0.00508,0.015275,-0.006933
3,0.005,5,0.008,-0.070388,-0.00845,0.012028,-0.002103,0.010795,-0.004027
3,0.005,5,0.0098,-0.048261,-0.007591,0.035916,-0.002896,-0.00133,-0.003562
3,0.005,5,0.0119,-0.102955,0.000683,0.099318,-0.002954,-0.011716,-0.002909
3,0.005,5,0.0141,-0.172599,-0.00489,0.087195,-0.002202,0.002194,-0.005735
3,0.005,5,0.0165,-0.162689,-0.001625,0.064391,-0.003291,0.005403,-0.005186
3,0.005,5,0.019,-0.158966,-0.002439,0.144769,-0.004259,-0.023468,-0.00526
3,0.005,5,0.0203,-0.199897,-0.019597,0.146437,-0.007634,-0.019815,-0.011857
3,0.005,5,0.023,-0.236855,-0.006487,0.143384,-0.005493,-0.017423,-0.010187
3,0.005,5,0.0245,-0.19952,0.020402,0.0995,-0.001539,-0.008686,-0.0031
3,0.005,5,0.0259,-0.125372,-0.004008,0.13195,-0.004208,-0.02979,-0.004199
3,0.005,5,0.0289,-0.149898,0.009155,0.107652,-0.002257,-0.02086,-0.004673
3,0.005,5,0.0305,-0.173498,0.008708,0.195289,-0.007224,-0.0499,-0.004475
3,0.005,5,0.032,-0.161609,0.000197,0.197419,-0.006295,-0.052849,-0.00523
3,0.005,5,0.0353,-0.161428,0.004472,0.19437,-0.006028,-0.054654,-0.003662
3,0.005,5,0.0369,-0.169381,-0.001949,0.220946,-0.007221,-0.064083,-0.006404
3,0.005,5,0.0386,-0.189417,-0.004087,0.195666,-0.007134,-0.055202,-0.008291
3,0.005,5,0.0403,-0.185789,0.004048,0.188757,-0.00579,-0.054331,-0.004294
3,0.005,5,0.042,-0.144615,0.0196,0.172713,-0.005144,-0.051889,0.00088
3,0.005,5,0.0455,-0.159889,-0.007434,0.185531,-0.006909,-0.058081,-0.008223
3,0.005,5,0.0473,-0.15998,-0.000397,0.216098,-0.007293,-0.069461,-0.006141
3,0.005,5,0.0491,-0.204908,-0.022309,0.228616,-0.007954,-0.07391,-0.013428
3,0.005,5,0.0509,-0.236747,0.010255,0.209413,-0.006608,-0.068257,-0.005283
3,0.005,5,0.0528,-0.158292,0.00406,0.20017,-0.006499,-0.066736,-0.003007
3,0.005,5,0.0546,-0.115479,-0.002004,0.200763,-0.006986,-0.067792,-0.004744
3,0.005,5,0.0565,-0.150723,-0.011813,0.228952,-0.008228,-0.077849,-0.009277
3,0.005,5,0.0583,-0.141725,-0.008621,0.17718,-0.006007,-0.06065,-0.006943
3,0.005,5,0.0602,-0.110289,0.007629,0.190228,-0.007082,-0.064989,-0.001688
3,0.005,5,0.0621,-0.105535,0.000923,0.194588,-0.006105,-0.067067,-0.003687
3,0.005,5,0.064,-0.081669,0.006111,0.185289,-0.006471,-0.063664,-0.000773
3,0.005,5,0.0659,-0.112246,0.000277,0.225112,-0.007692,-0.078302,-0.00381
3,0.005,5,0.0678,-0.090617,-0.003223,0.199317,-0.006537,-0.069385,-0.0038
3,0.005,5,0.0716,-0.090766,-0.023487,0.235152,-0.015345,-0.013485,-0.009279
3,0.005,5,0.0735,-0.087318,0.00874,0.185706,-0.01522,-0.016303,-0.011842
3,0.005,5,0.0754,-0.039355,-0.007893,0.082547,-0.011688,-0.018343,-0.008913
3,0.005,5,0.0773,-0.06132,0.004717,0.071419,-0.01194,-0.020737,-0.008838
3,0.005,5,0.0792,-0.062774,-0.003456,0.038511,-0.009359,-0.024939,-0.008693
3,0.005,5,0.0811,-0.030444,-0.010675,-0.012713,-0.008975,-0.021114,-0.006896
3,0.005,5,0.0829,-0.053171,0.022682,0.062916,-0.011726,-0.01742,-0.011127
3,0.005,5,0.0848,-0.059196,-0.021352,-0.057404,-0.006912,-0.023818,-0.006759
3,0.005,5,0.0866,-0.079086,-0.00785,0.056633,-0.008524,-0.016109,-0.008757
3,0.005,5,0.0885,-0.020288,0.005591,0.041234,-0.008082,-0.009613,-0.007305
3,0.005,5,0.0903,-0.054414,-0.012568,0.061053,-0.009194,-0.010599,-0.006837
3,0.005,5,0.0921,-0.051712,0.007613,0.123289,-0.0117,-0.001923,-0.007798
3,0.005,5,0.0939,-0.028167,0.023014,0.143029,-0.011776,0.003343,-0.008596
3,0.005,5,0.0974,-0.043128,-0.012648,0.149861,-0.010428,0.005868,-0.005702
3,0.005,5,0.0991,-0.034744,0.009429,0.133017,-0.010775,0.008499,-0.007369
3,0.005,5,0.1008,-0.060013,-0.003073,0.138403,-0.00884,0.011386,-0.007002
3,0.005,5,0.1024,-0.057218,-0.01522,0.177856,-0.011731,0.017145,-0.004446
3,0.005,5,0.1041,-0.073029,-0.018508,0.193189,-0.011387,0.018252,-0.004057
3,0.005,5,0.1073,-0.085696,0.004956,0.168109,-0.010009,0.020155,-0.005998
3,0.005,5,0.1089,-0.118739,-0.021502,0.205405,-0.012469,0.024782,-0.006763
3,0.005,5,0.1104,-0.137012,0.014647,0.186173,-0.009462,0.026747,-0.009355
3,0.005,5,0.1119,-0.125506,-0.037537,0.185384,-0.011361,0.026619,-0.004797
3,0.005,5,0.1149,-0.229284,-0.001284,0.19471,-0.010142,0.031867,-0.011046
3,0.005,5,0.1163,-0.285421,0.028267,0.209073,-0.009645,0.034909,-0.01535
3,0.005,5,0.119,-0.286303,-0.006208,0.176725,-0.008439,0.033627,-0.010895
3,0.005,5,0.1203,-0.236062,-0.001275,0.175609,-0.008795,0.033948,-0.009857
3,0.005,5,0.1228,-0.265986,0.007723,0.191564,-0.008647,0.037485,-0.011089
3,0.005,5,0.124,-0.289406,-0.002156,0.177915,-0.008306,0.038314,-0.010704
3,0.005,5,0.1263,-0.283607,0.005816,0.168342,-0.00707,0.037922,-0.01183
3,0.005,5,0.1284,-0.314551,0.01283,0.160153,-0.006189,0.03939,-0.013369
3,0.005,5,0.1303,-0.31664,0.002846,0.160561,-0.006295,0.040176,-0.011465
3,0.005,5,0.1321,-0.326823,-0.000338,0.15098,-0.005924,0.04079,-0.011676
3,0.005,5,0.1344,-0.346024,0.009315,0.137225,-0.004657,0.042199,-0.012795
3,0.005,5,0.1363,-0.354402,-0.004677,0.122931,-0.00496,0.042566,-0.011471
3,0.005,5,0.1382,-0.368524,0.002045,0.080458,-0.002502,0.041846,-0.012719
3,0.003,1,0,-0.132778,-0.007613,0.059648,-0.003074,0.01792,-0.004513
3,0.003,1,0.0017,-0.144593,-0.001597,0.149587,-0.005077,-0.00602,-0.004833
3,0.003,1,0.0038,-0.223108,-0.004236,0.188102,-0.005688,-0.00341,-0.008479
3,0.003,1,0.0063,-0.350917,0.019667,0.307647,-0.007056,-0.017888,-0.006735
3,0.003,1,0.0082,-0.277303,0.003689,0.24617,-0.005699,-0.019612,-0.006576
3,0.003,1,0.0103,-0.329104,-0.002619,0.39877,-0.014325,-0.061885,-0.013332
3,0.003,1,0.0125,-0.256476,0.017413,0.377181,-0.009584,-0.073817,-0.002974
3,0.003,1,0.0137,-0.366865,0.004265,0.397345,-0.012231,-0.064651,-0.011969
3,0.003,1,0.0162,-0.289193,0.017514,0.35976,-0.008199,-0.070049,-0.003716
3,0.003,1,0.0188,-0.30015,0.009981,0.419532,-0.012942,-0.093729,-0.009594
3,0.003,1,0.0202,-0.322674,-0.037005,0.460499,-0.018712,-0.107702,-0.021201
3,0.003,1,0.0216,-0.328788,-0.015866,0.452563,-0.015323,-0.10773,-0.014366
3,0.003,1,0.0245,-0.427467,-0.037328,0.505708,-0.017012,-0.120748,-0.022983
3,0.003,1,0.026,-0.328841,0.010332,0.503087,-0.016268,-0.133455,-0.007979
3,0.003,1,0.029,-0.382337,-0.005024,0.481478,-0.016057,-0.12734,-0.013849
3,0.003,1,0.0306,-0.358693,0.019876,0.474643,-0.014666,-0.129524,-0.005613
3,0.003,1,0.0322,-0.348502,-0.00359,0.506997,-0.017022,-0.144302,-0.012107
3,0.003,1,0.0339,-0.313058,-0.019659,0.442571,-0.016773,-0.127152,-0.018049
3,0.003,1,0.0355,-0.286782,0.004175,0.471885,-0.015949,-0.140795,-0.009131
3,0.003,1,0.0389,-0.336369,0.007161,0.516669,-0.01589,-0.158799,-0.009446
3,0.003,1,0.0407,-0.246207,-0.028463,0.484881,-0.016992,-0.152887,-0.016913
3,0.003,1,0.0424,-0.321265,0.001117,0.489734,-0.014874,-0.153991,-0.010059
3,0.003,1,0.0442,-0.311874,0.013664,0.459932,-0.014029,-0.145151,-0.006237
3,0.003,1,0.046,-0.330533,0.041587,0.490557,-0.014655,-0.158182,0.001092
3,0.003,1,0.0478,-0.223829,-0.00266,0.43735,-0.013535,-0.143177,-0.008507
3,0.003,1,0.0496,-0.272635,0.001435,0.466953,-0.014871,-0.15418,-0.007731
3,0.003,1,0.0533,-0.267335,0.024424,0.458841,-0.015476,-0.154038,-0.00199
3,0.003,1,0.0551,-0.212009,-0.006061,0.424216,-0.013754,-0.142397,-0.008697
3,0.003,1,0.057,-0.183311,-0.005227,0.41803,-0.013025,-0.140761,-0.007606
3,0.003,1,0.0589,-0.105308,0.00803,0.397766,-0.013171,-0.13241,-0.000735
3,0.003,1,0.0608,-0.142265,-0.01588,0.416784,-0.012531,-0.141028,-0.009115
3,0.003,1,0.0627,-0.097634,-0.006734,0.392943,-0.011739,-0.130865,-0.005302
3,0.003,1,0.0646,-0.095032,0.005251,0.393027,-0.01337,-0.131299,-0.001561
3,0.003,1,0.0665,0.019178,-0.002625,0.297812,-0.009219,0.004563,0.001305
3,0.003,1,0.0684,-0.052259,-0.005643,0.202117,-0.007136,-0.006975,-0.001338
3,0.003,1,0.0703,-0.090522,-0.000743,0.09014,-0.005479,-0.01981,-0.002517
3,0.003,1,0.0722,-0.101562,0.007901,0.010149,-0.001103,-0.025357,-0.00397
3,0.003,1,0.074,-0.109498,0.009777,-0.130535,0.003358,-0.037288,-0.004689
3,0.003,1,0.0759,-0.108705,0.006424,0.025487,0.000318,-0.0236,-0.003841
3,0.003,1,0.0778,-0.100743,-0.004735,0.042215,0.000327,-0.019044,-0.003262
3,0.003,1,0.0796,-0.116388,-0.006444,0.012726,-6.8E-05,-0.021461,-0.00313
3,0.003,1,0.0833,-0.113303,0.002182,0.019185,1.1E-05,-0.020816,-0.004343
3,0.003,1,0.0851,-0.096491,0.012332,0.129652,-0.004398,-0.005995,-0.004728
3,0.003,1,0.0869,-0.089648,0.000212,0.18068,-0.006873,0.001024,-0.002879
3,0.003,1,0.0886,-0.096845,0.00286,0.117946,-0.00418,-0.005773,-0.00347
3,0.003,1,0.0904,-0.095149,-0.004791,0.15553,-0.005855,-0.000156,-0.002583
3,0.003,1,0.0921,-0.088571,0.004904,0.193395,-0.006451,0.005738,-0.003616
3,0.003,1,0.0938,-0.095161,0.002853,0.171873,-0.005499,0.004297,-0.004033
3,0.003,1,0.0972,-0.101659,-0.005646,0.136438,-0.004257,0.001607,-0.003023
3,0.003,1,0.0988,-0.10226,0.009731,0.174274,-0.005373,0.007526,-0.004519
3,0.003,1,0.1004,-0.095333,-0.004773,0.194499,-0.006538,0.01225,-0.003064
3,0.003,1,0.102,-0.116607,0.002233,0.213126,-0.006852,0.015209,-0.003822
3,0.003,1,0.1036,-0.114351,0.00261,0.198635,-0.006612,0.014745,-0.003859
3,0.003,1,0.1066,-0.127834,-0.012737,0.187801,-0.006231,0.016,-0.002836
3,0.003,1,0.1081,-0.138939,-0.003694,0.184337,-0.006092,0.018225,-0.004407
3,0.003,1,0.1109,-0.193277,0.002178,0.211098,-0.007089,0.023622,-0.006644
3,0.003,1,0.1123,-0.168086,0.005238,0.181632,-0.006129,0.021425,-0.006853
3,0.003,1,0.1136,-0.260765,-0.00315,0.190609,-0.006171,0.025003,-0.008529
3,0.003,1,0.1162,-0.262848,0.003066,0.154874,-0.005135,0.023351,-0.00936
3,0.003,1,0.1186,-0.239057,-0.005346,0.141255,-0.004725,0.023254,-0.007221
3,0.003,1,0.1197,-0.21305,0.000174,0.129537,-0.004388,0.022572,-0.007108
3,0.003,1,0.1219,-0.20724,0.001349,0.139193,-0.004616,0.025632,-0.007011
3,0.003,1,0.1239,-0.213132,0.000191,0.134711,-0.004417,0.02671,-0.007046
3,0.003,1,0.1257,-0.217375,-0.00196,0.123287,-0.004105,0.02661,-0.006918
3,0.003,1,0.1281,-0.226642,0.000394,0.105605,-0.00349,0.026744,-0.007542
3,0.003,1,0.1301,-0.232279,-0.001838,0.091681,-0.003166,0.027309,-0.007403
